COU,country,MAT,material,STREAMs,stream,YEA,year,value,Flag Codes,Flags
SWE,Sweden,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2015,2015,3.332,,
SWE,Sweden,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2016,2016,2.253,,
SWE,Sweden,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2017,2017,3.014,,
SWE,Sweden,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2018,2018,1.66,,
SWE,Sweden,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2019,2019,1.835,,
SWE,Sweden,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2020,2020,3.585,,
SWE,Sweden,GLASS,Glass,IMP_RECYCLE,Imports of waste for recycling,2021,2021,6.404,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2004,2004,51.177,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2005,2005,51.581,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2006,2006,63.032,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2007,2007,66.834,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2008,2008,62.61,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2009,2009,73.265,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2010,2010,59.57,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2011,2011,48.74,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2012,2012,54.158,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2013,2013,77.117,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2014,2014,68.371,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2015,2015,78.428,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2016,2016,96.926,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2017,2017,59.082,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2018,2018,39.738,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2019,2019,48.945,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2020,2020,57.594,,
SWE,Sweden,GLASS,Glass,EXP_RECYCLE,Exports of waste for recycling,2021,2021,74.545,,
SWE,Sweden,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2010,2010,0,,
SWE,Sweden,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2012,2012,0,,
SWE,Sweden,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2014,2014,0,,
SWE,Sweden,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2016,2016,0,,
SWE,Sweden,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2018,2018,0,,
SWE,Sweden,GLASS,Glass,INC_RECOVERY,Waste incinerated with energy recovery,2020,2020,0,,
SWE,Sweden,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2010,2010,76,,
SWE,Sweden,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2012,2012,144.008,,
SWE,Sweden,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2014,2014,108.372,,
SWE,Sweden,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2016,2016,209.129,,
SWE,Sweden,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2018,2018,185.738,,
SWE,Sweden,OTHER,Other non-ferrous metals,COL_RECYCLE,Waste collected for recycling,2020,2020,213.719,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2004,2004,155.419,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2005,2005,129.007,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2006,2006,140.76,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2007,2007,178.208,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2008,2008,199.153,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2009,2009,175.22,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2010,2010,217.959,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2011,2011,239.139,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2012,2012,250.899,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2013,2013,280.557,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2014,2014,245.154,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2015,2015,274.727,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2016,2016,223.113,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2017,2017,254.844,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2018,2018,267.154,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2019,2019,266.537,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2020,2020,256.786,,
SWE,Sweden,OTHER,Other non-ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2021,2021,270.952,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2004,2004,184.494,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2005,2005,171.757,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2006,2006,189.124,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2007,2007,212.171,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2008,2008,219.431,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2009,2009,195.819,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2010,2010,178.773,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2011,2011,192.015,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2012,2012,225.6,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2013,2013,210.199,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2014,2014,248.794,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2015,2015,233.706,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2016,2016,245.882,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2017,2017,315.238,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2018,2018,326.002,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2019,2019,392.324,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2020,2020,382.999,,
SWE,Sweden,OTHER,Other non-ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2021,2021,361.277,,
SWE,Sweden,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2010,2010,0,,
SWE,Sweden,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2012,2012,0,,
SWE,Sweden,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2014,2014,0,,
SWE,Sweden,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2016,2016,0,,
SWE,Sweden,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2018,2018,0,,
SWE,Sweden,OTHER,Other non-ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2020,2020,0,,
SWE,Sweden,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2010,2010,1724.518,,
SWE,Sweden,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2012,2012,1638.461,,
SWE,Sweden,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2014,2014,1315.669,,
SWE,Sweden,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2016,2016,2066.421,,
SWE,Sweden,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2018,2018,2167.486,,
SWE,Sweden,FERROUS,Ferrous metals,COL_RECYCLE,Waste collected for recycling,2020,2020,1635.33,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2004,2004,273.246,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2005,2005,253.697,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2006,2006,279.392,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2007,2007,241.456,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2008,2008,192.604,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2009,2009,174.233,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2010,2010,218.375,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2011,2011,241.541,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2012,2012,236.194,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2013,2013,256.29,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2014,2014,295.463,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2015,2015,261.103,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2016,2016,275.421,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2017,2017,293.203,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2018,2018,297.673,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2019,2019,202.231,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2020,2020,208.649,,
SWE,Sweden,FERROUS,Ferrous metals,IMP_RECYCLE,Imports of waste for recycling,2021,2021,203.285,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2004,2004,731.381,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2005,2005,861.393,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2006,2006,835.959,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2007,2007,1078.412,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2008,2008,1428.077,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2009,2009,1422.565,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2010,2010,1334.645,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2011,2011,1488.926,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2012,2012,1534.044,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2013,2013,1297.67,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2014,2014,1470.871,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2015,2015,1234.699,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2016,2016,1384.254,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2017,2017,1416.258,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2018,2018,1371.769,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2019,2019,1481.692,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2020,2020,1462.873,,
SWE,Sweden,FERROUS,Ferrous metals,EXP_RECYCLE,Exports of waste for recycling,2021,2021,1426.779,,
SWE,Sweden,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2010,2010,0,,
SWE,Sweden,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2012,2012,0,,
SWE,Sweden,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2014,2014,0,,
SWE,Sweden,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2016,2016,0,,
SWE,Sweden,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2018,2018,0,,
SWE,Sweden,FERROUS,Ferrous metals,INC_RECOVERY,Waste incinerated with energy recovery,2020,2020,0,,
SWE,Sweden,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2010,2010,45.336,,
SWE,Sweden,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2012,2012,96.696,,
SWE,Sweden,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2014,2014,81.063,,
SWE,Sweden,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2016,2016,83.575,,
SWE,Sweden,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2018,2018,50.931,,
SWE,Sweden,PLASTIC,Plastics,COL_RECYCLE,Waste collected for recycling,2020,2020,46.422,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2004,2004,18.776,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2005,2005,83.771,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2006,2006,97.087,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2007,2007,79.45,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2008,2008,86.747,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2009,2009,137.16,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2010,2010,303.271,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2011,2011,256.037,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2012,2012,227.848,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2013,2013,214.368,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2014,2014,154.107,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2015,2015,182.812,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2016,2016,140.967,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2017,2017,94.88,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2018,2018,58.447,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2019,2019,82.856,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2020,2020,107.415,,
SWE,Sweden,PLASTIC,Plastics,IMP_RECYCLE,Imports of waste for recycling,2021,2021,120.965,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2004,2004,42.837,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2005,2005,42.241,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2006,2006,53.67,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2007,2007,67.975,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2008,2008,69.503,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2009,2009,92.664,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2010,2010,91.263,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2011,2011,114.2,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2012,2012,110.589,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2013,2013,113.164,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2014,2014,99.809,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2015,2015,88.529,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2016,2016,99.37,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2017,2017,82.539,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2018,2018,79.799,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2019,2019,91.177,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2020,2020,111.651,,
SWE,Sweden,PLASTIC,Plastics,EXP_RECYCLE,Exports of waste for recycling,2021,2021,132.68,,
SWE,Sweden,PLASTIC,Plastics,INC_RECOVERY,Waste incinerated with energy recovery,2010,2010,84.718,,
SWE,Sweden,PLASTIC,Plastics,INC_RECOVERY,Waste incinerated with energy recovery,2012,2012,105.011,,
SWE,Sweden,PLASTIC,Plastics,INC_RECOVERY,Waste incinerated with energy recovery,2014,2014,71.417,,
SWE,Sweden,PLASTIC,Plastics,INC_RECOVERY,Waste incinerated with energy recovery,2016,2016,151.996,,
SWE,Sweden,PLASTIC,Plastics,INC_RECOVERY,Waste incinerated with energy recovery,2018,2018,167.767,,
SWE,Sweden,PLASTIC,Plastics,INC_RECOVERY,Waste incinerated with energy recovery,2020,2020,131.853,,
SWE,Sweden,METAL,All metals,COL_RECYCLE,Waste collected for recycling,2010,2010,0,,
SWE,Sweden,METAL,All metals,COL_RECYCLE,Waste collected for recycling,2012,2012,22.778,,
SWE,Sweden,METAL,All metals,COL_RECYCLE,Waste collected for recycling,2014,2014,213.637,,
SWE,Sweden,METAL,All metals,COL_RECYCLE,Waste collected for recycling,2016,2016,44.908,,
SWE,Sweden,METAL,All metals,COL_RECYCLE,Waste collected for recycling,2018,2018,17.581,,
SWE,Sweden,METAL,All metals,COL_RECYCLE,Waste collected for recycling,2020,2020,0.377,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2004,2004,428.665,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2005,2005,382.704,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2006,2006,420.152,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2007,2007,419.665,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2008,2008,391.757,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2009,2009,349.453,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2010,2010,436.333,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2011,2011,480.681,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2012,2012,487.094,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2013,2013,536.847,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2014,2014,540.617,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2015,2015,535.83,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2016,2016,498.534,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2017,2017,548.048,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2018,2018,564.826,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2019,2019,468.769,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2020,2020,465.436,,
SWE,Sweden,METAL,All metals,IMP_RECYCLE,Imports of waste for recycling,2021,2021,474.237,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2004,2004,915.876,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2005,2005,1033.15,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2006,2006,1025.083,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2007,2007,1290.583,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2008,2008,1647.509,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2009,2009,1618.384,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2010,2010,1513.418,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2011,2011,1680.942,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2012,2012,1759.643,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2013,2013,1507.87,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2014,2014,1719.665,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2015,2015,1468.405,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2016,2016,1630.136,,
SWE,Sweden,METAL,All metals,EXP_RECYCLE,Exports of waste for recycling,2017,2017,1731.495,,
